time,mode,cycle,q1,q2,q3,q4,q5,q6,pos_x,pos_y,pos_z
12.563000411999383,4.1,1,-227.85098266601562,-27.997907638549805,-65.26615905761719,3.310225248336792,-86.62164306640625,-0.0010313763050362468,0.5245949756870015,-0.6680756977386234,0.29750702745412794
12.564000403999671,4.1,1,-227.93020629882812,-27.99612808227539,-65.26888275146484,3.3121490478515625,-86.6200180053711,-0.0010313866659998894,0.5237169688101772,-0.668745150689856,0.29750390373301927
12.5650004229974,4.1,1,-228.0092010498047,-27.994348526000977,-65.27172088623047,3.314220905303955,-86.6183853149414,-0.001031397026963532,0.522839276327266,-0.6694125369187139,0.2975007799221342
12.56600041099955,4.1,1,-228.0884246826172,-27.992687225341797,-65.27456665039062,3.3161449432373047,-86.61676025390625,-0.0010314073879271746,0.5219619032443006,-0.6700778599364661,0.2974976560214646
12.567000426999584,4.1,1,-228.1674041748047,-27.991025924682617,-65.27740478515625,3.318068742752075,-86.6151351928711,-0.0010314177488908172,0.5210848545518604,-0.6707411232591345,0.29749453203100207
12.568000428000232,4.1,1,-228.3247833251953,-27.987585067749023,-65.28321075439453,3.3217685222625732,-86.61187744140625,-0.0010314385872334242,0.5202081352250926,-0.6714023304074399,0.29749140795073903
12.569000415998744,4.1,1,-228.40330505371094,-27.98580551147461,-65.28617095947266,3.3236923217773438,-86.61039733886719,-0.0010314489481970668,0.5193317502237299,-0.6720614849067444,0.29748828378066705
12.57000040999992,4.1,1,-228.48193359375,-27.984025955200195,-65.28913116455078,3.325468063354492,-86.6087646484375,-0.0010314593091607094,0.5184557044921095,-0.6727185902870002,0.2974851595207785
12.571000420997734,4.1,1,-228.56044006347656,-27.98224639892578,-65.29220581054688,3.3272440433502197,-86.60728454589844,-0.001031469670124352,0.5175800029591928,-0.6733736500826917,0.297482035171065
12.572000430998742,4.1,1,-228.6388397216797,-27.9805850982666,-65.2952880859375,3.3291678428649902,-86.60580444335938,-0.0010314800310879946,0.5167046505385827,-0.6740266678327854,0.29747891073151894
12.573000415999559,4.1,1,-228.71688842773438,-27.978923797607422,-65.2983627319336,3.3309438228607178,-86.60417938232422,-0.0010314903920516372,0.5158296521285443,-0.6746776470806711,0.2974757862021319
12.574000436998176,4.1,1,-228.7950439453125,-27.977144241333008,-65.30144500732422,3.3328676223754883,-86.60269927978516,-0.0010315007530152798,0.5149550126120245,-0.6753265913741119,0.297472661582896
12.575000404998718,4.1,1,-228.87319946289062,-27.97548484802246,-65.30464172363281,3.3346433639526367,-86.6012191772461,-0.0010315111139789224,0.5140807368566709,-0.6759735042651863,0.2974695368738027
12.576000549997843,4.1,1,-228.87319946289062,-27.97548484802246,-65.30464172363281,3.3346433639526367,-86.6012191772461,-0.0010315111139789224,0.5132068297148502,-0.6766183893102401,0.2974664120748448
